idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
215,decode,1,1,1,1008,64,8,64,32,"-1,-1",1,0.03350595943629742,0.04726788029074669,0.055144913494586945,0.02491641789674759,0.01434781588613987,t_3d
216,decode,1,1,1,1009,64,8,64,32,"-1,-1",1,0.0333467498421669,0.04724585451185703,0.05515189841389656,0.02492191269993782,0.014388933777809143,t_3d
217,decode,1,1,1,1010,64,8,64,32,"-1,-1",1,0.0334989745169878,0.04728194326162338,0.05528656765818596,0.025018537417054176,0.014347303658723831,t_3d
218,decode,1,1,1,1011,64,8,64,32,"-1,-1",1,0.033447425812482834,0.0473064836114645,0.055368244647979736,0.02497849054634571,0.014197640120983124,t_3d
219,decode,1,1,1,1012,64,8,64,32,"-1,-1",1,0.033736834302544594,0.047377077862620354,0.05590952932834625,0.024946965277194977,0.014415942132472992,t_3d
220,decode,1,1,1,1013,64,8,64,32,"-1,-1",1,0.033620139583945274,0.04732199013233185,0.05533220246434212,0.024781236425042152,0.014187069609761238,t_3d
221,decode,1,1,1,1014,64,8,64,32,"-1,-1",1,0.03358907997608185,0.04728296771645546,0.05527958273887634,0.02498151734471321,0.014443416148424149,t_3d
222,decode,1,1,1,1015,64,8,64,32,"-1,-1",1,0.03336179070174694,0.04725893959403038,0.05565867759287357,0.024810759350657463,0.01430027186870575,t_3d
223,decode,1,1,1,1016,64,8,64,32,"-1,-1",1,0.03339485265314579,0.04736660048365593,0.05534118972718716,0.024934951215982437,0.01429370604455471,t_3d
224,decode,1,1,1,1017,64,8,64,32,"-1,-1",1,0.03333119675517082,0.04712971858680248,0.055523449555039406,0.02485685981810093,0.01416853629052639,t_3d
225,decode,1,1,1,1018,64,8,64,32,"-1,-1",1,0.033972226083278656,0.04712468944489956,0.05526156164705753,0.024979468435049057,0.014429958537220955,t_3d
226,decode,1,1,1,1019,64,8,64,32,"-1,-1",1,0.03366819582879543,0.04724436439573765,0.055290572345256805,0.02474864013493061,0.014233170077204704,t_3d
227,decode,1,1,1,1020,64,8,64,32,"-1,-1",1,0.03366670571267605,0.047259917482733727,0.055296579375863075,0.02492545172572136,0.014320248737931252,t_3d
228,decode,1,1,1,1021,64,8,64,32,"-1,-1",1,0.033324724063277245,0.047257402911782265,0.05517192184925079,0.024753669276833534,0.014286255463957787,t_3d
229,decode,1,1,1,1022,64,8,64,32,"-1,-1",1,0.03346940502524376,0.04728739149868488,0.05519092082977295,0.02492489293217659,0.014335289597511292,t_3d
230,decode,1,1,1,1023,64,8,64,32,"-1,-1",1,0.03364216536283493,0.04657534882426262,0.055386265739798546,0.024723587557673454,0.014248164370656013,t_3d
231,decode,1,1,1,1024,64,8,64,32,"-1,-1",1,0.03350093029439449,0.04722285084426403,0.05549895577132702,0.024917395785450935,0.014353776350617409,t_3d
232,decode,1,1,1,1025,64,8,64,32,"-1,-1",1,0.03441185690462589,0.048209354281425476,0.05672834813594818,0.025499798357486725,0.01444346271455288,t_3d
233,decode,1,1,1,1026,64,8,64,32,"-1,-1",1,0.03420701250433922,0.04830751568078995,0.055843498557806015,0.025188317522406578,0.014326302334666252,t_3d
234,decode,1,1,1,1027,64,8,64,32,"-1,-1",1,0.034174975007772446,0.048421649262309074,0.05686855874955654,0.025333557277917862,0.014336267486214638,t_3d
235,decode,1,1,1,1028,64,8,64,32,"-1,-1",1,0.03437083214521408,0.04858742468059063,0.05687098018825054,0.025329971686005592,0.014520576223731041,t_3d
236,decode,1,1,1,1029,64,8,64,32,"-1,-1",1,0.034422893077135086,0.0475593376904726,0.05613090470433235,0.025362521409988403,0.014394894242286682,t_3d
