idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
445,prefill,46,8192,8147,10106,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9046003241091967,3.031737497076392,11.20532932691276,ck_ua,ck,2.8026179037988186,2.6509536057710648,1.0572112230472779,2.812707871198654,2.652782592922449,1.0602858593474194
446,prefill,47,8192,6520,10107,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8286902233958244,0.0938930083066225,11.271765502169728,t_2d,triton_2d,0.09138932451605797,0.0896655023097992,1.0192250326140244,0.09222598746418953,0.09089378640055656,1.0146566791459444
447,prefill,47,8192,6520,10107,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8207912109792233,2.9865121003240347,11.02715041488409,ck_ua,ck,2.738206423819065,2.5768205523490906,1.0626298448771885,2.748011350631714,2.5876965187489986,1.0619527176858505
448,prefill,48,8192,4666,10108,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8289976995438337,0.09212382137775421,11.768251610919833,t_2d,triton_2d,0.09041823446750641,0.0886002741754055,1.0205186756928293,0.0913030095398426,0.08980952203273773,1.0166295006732189
449,prefill,48,8192,4666,10108,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8306256979703903,3.007435519248247,11.465294193476439,ck_ua,ck,2.729291655123234,2.5600231997668743,1.0661198911680854,2.7384528145194054,2.5601235404610634,1.0696565111956378
450,prefill,49,8192,5334,10109,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8753288090229034,0.09390804916620255,11.498152744024992,t_2d,triton_2d,0.09315341711044312,0.0919594056904316,1.0129841141430491,0.0949629582464695,0.09348973631858826,1.0157581140550112
451,prefill,49,8192,5334,10109,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8514723759144545,3.0507514253258705,11.269212560728192,ck_ua,ck,2.772030718624592,2.590421847999096,1.0701078362065912,2.781714480370283,2.592632006853819,1.072930702474015
452,prefill,50,8192,7189,10110,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9250244610011578,0.0961849931627512,11.560646397992969,t_2d,triton_2d,0.09371766820549965,0.09182179346680641,1.0206473285601703,0.09499341249465942,0.0932677835226059,1.018501876069943
453,prefill,50,8192,7189,10110,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9173567425459623,3.070799447596073,11.270462395623326,ck_ua,ck,2.8219974040985107,2.644674852490425,1.0670489044961824,2.8228543139994144,2.6498829759657383,1.0652750855801991
454,prefill,50,8192,8143,10111,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9181649908423424,0.10260879062116146,11.552714789286256,t_2d,triton_2d,0.0932956300675869,0.09172502905130386,1.0171229274335205,0.17323890700936317,0.09437289088964462,1.8356850720186255
455,prefill,50,8192,8143,10111,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9247600585222244,3.0643231235444546,11.368313385173678,ck_ua,ck,2.812119536101818,2.643828149884939,1.0636544346591525,2.8316324576735497,2.64414643868804,1.070906064899543
456,prefill,51,8192,7241,10112,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8693726286292076,0.0883100088685751,11.711519584059715,t_2d,triton_2d,0.08684640750288963,0.085273627191782,1.0184439241404664,0.09051620960235596,0.08773516863584518,1.0316981321145435
457,prefill,51,8192,7241,10112,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.854678314179182,3.0332342255860567,11.418719124048948,ck_ua,ck,2.756958995014429,2.579501047730446,1.068795454624885,2.7663398906588554,2.5814878568053246,1.071606780317104
458,prefill,52,8192,5383,10113,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8114289045333862,0.09451545774936676,11.896703159436584,t_2d,triton_2d,0.09382802993059158,0.09117759764194489,1.0290688980318934,0.09397625923156738,0.09216127917170525,1.0196935207081996
459,prefill,52,8192,5383,10113,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.811007760465145,2.981275599449873,11.610547779127955,ck_ua,ck,2.7142285369336605,2.5411911122500896,1.068093038673646,2.715035770088434,2.5422383286058903,1.0679705909309072
460,prefill,53,8192,4617,10114,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9125689528882504,0.0989061314612627,11.590821202844381,t_2d,triton_2d,0.10018210858106613,0.09765265509486198,1.0259025572192275,0.10018890723586082,0.09789945557713509,1.0233857445399364
461,prefill,53,8192,4617,10114,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.890284964814782,3.0600625555962324,11.348823131993413,ck_ua,ck,2.8033560141921043,2.626410461962223,1.067371629374977,2.7921579778194427,2.626292873173952,1.063155600938382
462,prefill,54,8192,6476,10115,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8786377515643835,0.09858915582299232,11.620350182056427,t_2d,triton_2d,0.09791525080800056,0.09460080415010452,1.0350361361901,0.0970936007797718,0.09481754153966904,1.0240046219628098
463,prefill,54,8192,6476,10115,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.883928781375289,3.0391692649573088,11.347637325525284,ck_ua,ck,2.747137024998665,2.5935299694538116,1.0592270216091633,2.751415967941284,2.5957443565130234,1.0599718577978077
464,prefill,54,8192,8139,10116,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8809692710638046,0.10157721117138863,11.614603409543633,t_2d,triton_2d,0.09527120739221573,0.09331764653325081,1.0209345277291024,0.09556388482451439,0.09413890540599823,1.0151369873313332
465,prefill,54,8192,8139,10116,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.8885558247566223,3.0189574230462313,11.364956153556705,ck_ua,ck,2.7443760447204113,2.5897316075861454,1.0597144648817134,2.745798397809267,2.592760846018791,1.0590249393905597
466,prefill,55,8192,7942,10117,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.94395973905921,0.09242375381290913,11.728893406689167,t_2d,triton_2d,0.08908702060580254,0.09330162778496742,0.9548281495272697,0.09549055248498917,0.09119503200054169,1.0471025711622313
467,prefill,55,8192,7942,10117,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9516649432480335,3.080622386187315,11.465322971343994,ck_ua,ck,2.8280626237392426,2.659005280584097,1.0635791678901854,2.8303000517189503,2.653994243592024,1.0664303656847074
468,prefill,56,8192,6080,10118,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9913388192653656,0.10516317561268806,11.670153914019465,t_2d,triton_2d,0.10026045143604279,0.0975542888045311,1.0277400682704376,0.09950587525963783,0.09813100099563599,1.0140106006262282
469,prefill,56,8192,6080,10118,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9700609389692545,3.0966352205723524,11.434226017445326,ck_ua,ck,2.841029968112707,2.678430639207363,1.0607069402974956,2.845763973891735,2.683559637516737,1.0604437233692692
470,prefill,57,8192,4217,10119,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8827024158090353,0.10192571207880974,11.632896633818746,t_2d,triton_2d,0.10045291855931282,0.09777344763278961,1.027404893571786,0.10105744004249573,0.09910868480801582,1.0196628099571179
471,prefill,57,8192,4217,10119,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.876761881634593,3.0420180410146713,11.405302491039038,ck_ua,ck,2.7471779100596905,2.5918884947896004,1.0599136172648878,2.7549118734896183,2.6002225652337074,1.0594907952589079
472,prefill,58,8192,5783,10120,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.8483801055699587,0.09742286056280136,11.593030905351043,t_2d,triton_2d,0.09449386969208717,0.0929783470928669,1.0162997369452758,0.09563980624079704,0.09416814893484116,1.0156279731799145
473,prefill,58,8192,5783,10120,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.838681824505329,3.061437141150236,11.333614261820912,ck_ua,ck,2.7256957814097404,2.5502148643136024,1.0688102479331165,2.7269280701875687,2.5539439357817173,1.0677321580878414
474,prefill,59,8192,7647,10121,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.885615825653076,0.09923465549945831,11.766553670167923,t_2d,triton_2d,0.09397948160767555,0.09156018495559692,1.0264230205875173,0.09387671947479248,0.09242970496416092,1.0156552973007178
475,prefill,59,8192,7647,10121,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.865098090842366,3.037480590865016,11.489952355623245,ck_ua,ck,2.737137619405985,2.57800979539752,1.0617250657047748,2.744664251804352,2.5870244950056076,1.0609347754932652
476,prefill,59,8192,8134,10122,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.875622594729066,0.09254398755729198,11.755123175680637,t_2d,triton_2d,0.08518528193235397,0.08690990507602692,0.9801561957504812,0.09072313085198402,0.08736500516533852,1.0384378811663806
477,prefill,59,8192,8134,10122,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.874906500801444,3.0417310539633036,11.501374701038003,ck_ua,ck,2.7376087196171284,2.5826137885451317,1.0600147539517746,2.741162944585085,2.5810603983700275,1.0620297557996567
478,prefill,60,8192,6756,10123,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.901809476315975,0.09612590074539185,11.879084445536137,t_2d,triton_2d,0.09294610470533371,0.09117539972066879,1.0194208634137034,0.09400930255651474,0.09363414719700813,1.0040066083874002
