idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,q_dtype,softcap,has_sinks,mask,csv_ck_ua_ms,csv_triton_2d_ms,csv_triton_3d_ms,csv_best,ck_allowed_backend,eager_triton_only_ms,eager_ck_allowed_ms,eager_speedup_ck,graph_triton_only_ms,graph_ck_allowed_ms,graph_speedup_ck
643,prefill,127,8192,7113,10205,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2558072824031115,3.944491408765316,12.683034967631102,ck_ua,ck,2.9620842821896076,2.7754120528697968,1.0672592846625388,2.9656514897942543,2.7744514122605324,1.0689145525089367
644,prefill,127,8192,8066,10206,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.2602014020085335,0.1281301025301218,12.981297634541988,t_2d,triton_2d,0.09809836745262146,0.09678876027464867,1.013530570845795,0.09935189038515091,0.09628500789403915,1.0318521289886255
645,prefill,127,8192,8066,10206,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2393406610935926,3.930993936955929,12.654350185766816,ck_ua,ck,2.9616147838532925,2.774257492274046,1.0675342112622972,2.96694029122591,2.7760744467377663,1.0687538638282683
646,prefill,128,8192,7086,10207,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,2.9926244635134935,0.11128750629723072,12.96746451407671,t_2d,triton_2d,0.08476907387375832,0.08846890181303024,0.9581793391412146,0.09088678285479546,0.08811356499791145,1.0314732227319339
647,prefill,128,8192,7086,10207,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,2.9834109358489513,3.590498398989439,12.67755450680852,ck_ua,ck,2.6998798549175262,2.52619257196784,1.068754569575188,2.7053493447601795,2.5324218906462193,1.0682854048737642
648,prefill,129,8192,5151,10208,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.0358542688190937,0.11117733083665371,13.067711004987359,t_2d,triton_2d,0.09032011032104492,0.08781010285019875,1.0285844952844228,0.08989045396447182,0.08881723508238792,1.012083452959196
649,prefill,129,8192,5151,10208,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.034646948799491,3.73680517077446,12.73570298217237,ck_ua,ck,2.8032111749053,2.6161275431513786,1.0715116631999375,2.813794482499361,2.6241815835237503,1.072256013138008
650,prefill,130,8192,4849,10209,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.0737385153770447,0.1156175509095192,13.216370437294245,t_2d,triton_2d,0.09355563670396805,0.09133826941251755,1.0242764320553968,0.09363055229187012,0.09173085913062096,1.020709422971217
651,prefill,130,8192,4849,10209,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0685024801641703,3.744803788140416,12.880753353238106,ck_ua,ck,2.8181547299027443,2.6375938206911087,1.0684566773682858,2.8222602047026157,2.6403187587857246,1.06890889416722
652,prefill,131,8192,6785,10210,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.097246214747429,0.1158994622528553,13.323235185816884,t_2d,triton_2d,0.09346451610326767,0.09091760963201523,1.0280133461665009,0.09357688948512077,0.09250646457076073,1.0115713525462997
653,prefill,131,8192,6785,10210,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0982212629169226,3.7941299378871918,12.993456376716495,ck_ua,ck,2.8354132175445557,2.6475285552442074,1.0709660569772468,2.8343539871275425,2.644373755902052,1.0718431843461873
654,prefill,131,8192,8062,10211,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.102237358689308,0.11536865495145321,13.350763032212853,t_2d,triton_2d,0.0938841700553894,0.0914708711206913,1.0263832508112214,0.09421266615390778,0.09357968345284462,1.0067641038920816
655,prefill,131,8192,8062,10211,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.0922050587832928,3.7663751747459173,12.97655114904046,ck_ua,ck,2.831482235342264,2.6452070102095604,1.0704199045344078,2.8308510594069958,2.6478390023112297,1.0691175169396703
656,prefill,132,8192,7402,10212,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.102250909432769,0.11690855026245117,13.366578565910459,t_2d,triton_2d,0.09341143071651459,0.09237123653292656,1.0112610182848125,0.09861454367637634,0.09338179603219032,1.056036056988904
657,prefill,132,8192,7402,10212,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.089797915890813,3.812425211071968,13.096326543018222,ck_ua,ck,2.8408104367554188,2.6532596722245216,1.0706869238975214,2.843272164463997,2.652704603970051,1.0718389677496476
658,prefill,133,8192,5463,10213,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1271522864699364,0.11618644930422306,13.31071900203824,t_2d,triton_2d,0.09468996897339821,0.0922027975320816,1.0269750106058464,0.09630503132939339,0.0936407782137394,1.0284518472237887
659,prefill,133,8192,5463,10213,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1292549800127745,3.806356992572546,13.011558447033167,ck_ua,ck,2.882804572582245,2.668612450361252,1.0802634800688267,2.8841864690184593,2.672876510769129,1.0790571346629574
660,prefill,134,8192,4537,10214,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.131690202280879,0.1256778370589018,13.221220718696713,t_2d,triton_2d,0.09153516963124275,0.09493373334407806,0.9642006735317409,0.10081049054861069,0.09466173127293587,1.0649550688857174
661,prefill,134,8192,4537,10214,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1150253023952246,3.7984525319188833,12.911065854132175,ck_ua,ck,2.846823390573263,2.658838964998722,1.070701696510842,2.8538979403674603,2.667045444250107,1.0700597346476377
662,prefill,135,8192,6477,10215,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.142799576744437,0.11898470111191273,13.18630501627922,t_2d,triton_2d,0.09654659777879715,0.09429538622498512,1.0238740371500332,0.09623272344470024,0.09421706199645996,1.021393804959828
663,prefill,135,8192,6477,10215,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1227475497871637,3.841731371358037,12.882952066138387,ck_ua,ck,2.8965567238628864,2.6749877259135246,1.0828299120040614,2.8959409706294537,2.6777026802301407,1.0815020622007803
664,prefill,135,8192,8058,10216,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1502338591963053,0.11768112890422344,13.173464871942997,t_2d,triton_2d,0.09337557479739189,0.09437790140509605,0.9893796472184532,0.0974249467253685,0.0942545011639595,1.0336370732671312
665,prefill,135,8192,8058,10216,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1343346927314997,3.827396547421813,12.863279553130269,ck_ua,ck,2.8604128770530224,2.6567940413951874,1.0766408056045274,2.8536453656852245,2.6663319766521454,1.070251338045411
666,prefill,136,8192,7698,10217,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.1594449188560247,0.11919951066374779,13.041552528738976,t_2d,triton_2d,0.09673289954662323,0.09472304955124855,1.021218172397282,0.09717416018247604,0.0959474965929985,1.012784737830951
667,prefill,136,8192,7698,10217,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.1759274657815695,3.855206398293376,12.76213750243187,ck_ua,ck,2.8603782318532467,2.667773552238941,1.0721967872620453,2.864208444952965,2.667488306760788,1.0737473291611388
668,prefill,137,8192,5755,10218,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.2424052711576223,0.11704419739544392,13.01713832654059,t_2d,triton_2d,0.09451832622289658,0.09324075654149055,1.0137018373594762,0.09733159095048904,0.09414294734597206,1.0338702334525265
669,prefill,137,8192,5755,10218,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2141992822289467,3.883345704525709,12.716938182711601,ck_ua,ck,2.9302546195685863,2.749291267246008,1.0658218190551527,2.92064618319273,2.756925690919161,1.059385166895443
670,prefill,138,8192,4245,10219,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.225582093000412,0.11495854705572128,13.135588727891445,t_2d,triton_2d,0.09069889783859253,0.08755110204219818,1.0359538112367468,0.08975688368082047,0.08812578395009041,1.0185087684627443
671,prefill,138,8192,4245,10219,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2344441395252943,3.926436835899949,12.807743949815631,ck_ua,ck,2.936029825359583,2.7579041942954063,1.0645873164965705,2.941196858882904,2.7519713528454304,1.0687599839445356
672,prefill,139,8192,6189,10220,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.274197643622756,0.12084809131920338,13.229772029444575,t_2d,triton_2d,0.09606385603547096,0.09845871478319168,0.9756765182950615,0.10403979569673538,0.0992821715772152,1.0479202261991218
673,prefill,139,8192,6189,10220,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.281302470713854,3.937860205769539,12.891638232395053,ck_ua,ck,2.9491756297647953,2.767910212278366,1.0654881855207374,2.9564216546714306,2.767846528440714,1.0681306294597743
674,prefill,139,8192,8054,10221,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.2489346340298653,0.12140991166234016,13.18515008315444,t_2d,triton_2d,0.09696923196315765,0.09514186531305313,1.0192067566059566,0.09753871709108353,0.09620368480682373,1.0138771429279505
675,prefill,139,8192,8054,10221,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.244256041944027,3.9237186778336763,12.891385238617659,ck_ua,ck,2.9560202546417713,2.766083236783743,1.0686664144202969,2.9552654922008514,2.76693033054471,1.0680664632488468
676,prefill,140,8192,7974,10222,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.287984151393175,0.11997967958450317,12.992075132206082,t_2d,triton_2d,0.09739430621266365,0.09671265259385109,1.0070482361979585,0.1017996110022068,0.09834473952651024,1.0351302112581757
677,prefill,140,8192,7974,10222,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.283864865079522,3.9727237541228533,12.709924904629588,ck_ua,ck,2.9630301147699356,2.7708987705409527,1.0693389979712156,2.970722448080778,2.7788102254271507,1.0690627308398246
678,prefill,141,8192,6027,10223,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.3025532960891724,0.12911059893667698,12.801942508667707,t_2d,triton_2d,0.09760383516550064,0.09632626548409462,1.0132629420956527,0.10101281106472015,0.09809596464037895,1.029734621959572
679,prefill,141,8192,6027,10223,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2717769499868155,3.9733842946588993,12.52267174422741,ck_ua,ck,3.0095369182527065,2.7798904851078987,1.0826098849487211,2.981545925140381,2.7870110981166363,1.0698005211228632
680,prefill,142,8192,4079,10224,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.2981565687805414,0.1305653713643551,12.95283273793757,t_2d,triton_2d,0.09853463619947433,0.09755011647939682,1.0100924504819577,0.10520737618207932,0.10097753256559372,1.0418889579594148
681,prefill,142,8192,4079,10224,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2813469879329205,3.980852570384741,12.627768702805042,ck_ua,ck,2.9784576036036015,2.78697706758976,1.0687054580536748,2.9816620983183384,2.789827398955822,1.068762210678093
682,prefill,143,8192,5921,10225,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.29156955704093,0.12356117367744446,13.141895039007068,t_2d,triton_2d,0.10017052292823792,0.09830426424741745,1.018984513999549,0.09998682886362076,0.09895369410514832,1.0104405880731915
683,prefill,143,8192,5921,10225,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2907167449593544,4.011818254366517,12.880696821957827,ck_ua,ck,2.9918616265058517,2.7926166355609894,1.0713470615363707,2.9878625459969044,2.7990426495671272,1.0674587421734993
684,prefill,144,8192,7870,10226,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.2989743165671825,0.12703044340014458,13.296767883002758,t_2d,triton_2d,0.10469300672411919,0.10217536240816116,1.024640424625075,0.10329287499189377,0.10122092440724373,1.0204695876547614
685,prefill,144,8192,7870,10226,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.319288231432438,4.012050060555339,12.99530677497387,ck_ua,ck,2.998449634760618,2.7962756156921387,1.0723011772995192,3.000786416232586,2.7993657253682613,1.0719522601277214
686,prefill,144,8192,8049,10227,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.3187408931553364,0.5716189276427031,13.33818738348782,ck_pk,triton_2d,0.10215533897280693,0.09935246780514717,1.028211389506266,0.10090403258800507,0.09992092847824097,1.009838820802973
687,prefill,144,8192,8049,10227,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.2943648286163807,4.021914629265666,12.990383757278323,ck_ua,ck,3.000421654433012,2.7966665849089622,1.0728564036283512,2.99944918602705,2.801077328622341,1.0708198432716152
688,prefill,145,8192,6278,10228,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.388348873704672,0.12871399521827698,13.184336107224226,t_2d,triton_2d,0.10238511487841606,0.10084295645356178,1.0152926736689285,0.10461268946528435,0.10149732232093811,1.0306940821009576
689,prefill,145,8192,6278,10228,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.3926259260624647,4.135676333680749,12.884007766842842,ck_ua,ck,3.076817560940981,2.8694235906004906,1.0722772235580207,3.0886083096265793,2.8737591952085495,1.0747623930273107
690,prefill,146,8192,4326,10229,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.400901984423399,0.12892130762338638,13.124834466725588,t_2d,triton_2d,0.10128501802682877,0.10006796568632126,1.0121622572434674,0.1057642512023449,0.10200532153248787,1.0368503291140534
691,prefill,146,8192,4326,10229,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.408146044239402,4.1555040050297976,12.814230006188154,ck_ua,ck,3.0888963490724564,2.884319070726633,1.0709274089756946,3.0927942879498005,2.8806971572339535,1.0736270142743858
692,prefill,147,8192,5674,10230,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.411872684955597,0.12425617314875126,13.131995359435678,t_2d,triton_2d,0.10032394900918007,0.09779771789908409,1.0258311867021555,0.09975507855415344,0.09830046445131302,1.0147976320453793
693,prefill,147,8192,5674,10230,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4042556304484606,4.158581187948585,12.835491821169853,ck_ua,ck,3.087849374860525,2.890500482171774,1.0682749904059774,3.096923977136612,2.892577853053808,1.0706449867432497
694,prefill,148,8192,7627,10231,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.427492920309305,0.1254499889910221,13.278775801882148,t_2d,triton_2d,0.0940680131316185,0.09585034102201462,0.9814050959924414,0.09829707443714142,0.09438732638955116,1.041422383673144
695,prefill,148,8192,7627,10231,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4275570418685675,4.180796025320888,12.992787826806307,ck_ua,ck,3.098199311643839,2.896774224936962,1.0695342719404581,3.111935630440712,2.9055045545101166,1.0710482713269747
696,prefill,148,8192,8045,10232,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.4255174919962883,0.12067672796547413,13.285370310768485,t_2d,triton_2d,0.0926033966243267,0.0932575948536396,0.9929850407321826,0.09980237111449242,0.09517351165413857,1.0486360057531046
697,prefill,148,8192,8045,10232,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4155898727476597,4.180817073211074,12.96440209262073,ck_ua,ck,3.104153387248516,2.900113295763731,1.0703559036065355,3.1030875630676746,2.8986755199730396,1.0705191187099603
698,prefill,149,8192,6509,10233,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.492844430729747,0.12017795816063881,13.335953326895833,t_2d,triton_2d,0.09560758247971535,0.093513373285532,1.0223947561787652,0.09551983326673508,0.09351897984743118,1.0213951587428363
699,prefill,149,8192,6509,10233,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.4855893813073635,4.194665607064962,13.044329266995192,ck_ua,ck,3.1095397658646107,2.912427857518196,1.0676795848651104,3.1165554746985435,2.9124449007213116,1.070082209598774
700,prefill,150,8192,4553,10234,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.467538394033909,0.12689675204455853,12.980349780991673,t_2d,triton_2d,0.09580766782164574,0.09691696614027023,0.9885541369813519,0.09863980114459991,0.09532015770673752,1.0348262478548937
701,prefill,150,8192,4553,10234,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.466122830286622,4.244833532720804,12.701618392020464,ck_ua,ck,3.1196924299001694,2.9203849844634533,1.0682469765106444,3.1231573037803173,2.923686597496271,1.068225748428325
702,prefill,151,8192,5447,10235,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.467773785814643,0.11955047957599163,12.589249294251204,t_2d,triton_2d,0.09499866515398026,0.09379662573337555,1.0128153802037783,0.10105766355991364,0.09682822972536087,1.043679759988889
703,prefill,151,8192,5447,10235,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.473368799313903,4.237264953553677,12.40093857049942,ck_ua,ck,3.135074246674776,2.9234378412365913,1.0723929896688564,3.13199358060956,2.933697644621134,1.0675924924819697
704,prefill,152,8192,7404,10236,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.496295679360628,0.12241140939295292,12.46561799198389,t_2d,triton_2d,0.0959983840584755,0.09398091584444046,1.0214667860587185,0.09790726006031036,0.09606406092643738,1.0191871873424594
705,prefill,152,8192,7404,10236,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5460965242236853,4.275556793436408,12.309951474890113,ck_ua,ck,3.1421987153589725,2.933486718684435,1.0711480966813913,3.149780463427305,2.934846207499504,1.0732352705155632
706,prefill,152,8192,8041,10237,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.47498026676476,0.12144595384597778,12.486351048573852,t_2d,triton_2d,0.09556891396641731,0.0940101407468319,1.0165809050726047,0.10188374668359756,0.09681941941380501,1.0523069369807692
707,prefill,152,8192,8041,10237,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.490508394315839,4.27419263869524,12.327266298234463,ck_ua,ck,3.145644161850214,2.9336097091436386,1.0722776625826178,3.1487811356782913,2.937328591942787,1.0719880452992312
708,prefill,153,8192,6720,10238,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.5240785218775272,0.1245385967195034,12.793336436152458,t_2d,triton_2d,0.09771035984158516,0.09553104639053345,1.0228126199114644,0.09828103706240654,0.09630642831325531,1.0205033950872773
709,prefill,153,8192,6720,10238,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5222938284277916,4.291714867576957,12.588656274601817,ck_ua,ck,3.2189838029444218,3.0081498250365257,1.0700875920983544,3.212667815387249,3.01912572234869,1.064105344009323
710,prefill,154,8192,4760,10239,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.528199251741171,0.12611155398190022,13.115851068869233,t_2d,triton_2d,0.09912574663758278,0.09728973731398582,1.0188715621429991,0.09889880195260048,0.09717617183923721,1.0177268776980954
711,prefill,154,8192,4760,10239,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.523728484287858,4.3222312815487385,12.815740052610636,ck_ua,ck,3.2194144651293755,3.0144469998776913,1.0679950469389579,3.2252145186066628,3.0223694443702698,1.067114586078889
712,prefill,155,8192,5240,10240,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.6061319522559643,0.12537389993667603,13.403968699276447,t_2d,triton_2d,0.0974619947373867,0.09634267538785934,1.0116181053206295,0.10257096961140633,0.09709503501653671,1.0563976787684044
713,prefill,155,8192,5240,10240,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.561932174488902,4.347420623525977,13.093486428260803,ck_ua,ck,3.226781114935875,3.0229963921010494,1.0674115005123082,3.229013103991747,3.020474575459957,1.0690416433980523
714,prefill,156,8192,7201,10241,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.5832210443913937,0.13678777031600475,13.332001073285937,t_2d,triton_2d,0.10843629017472267,0.10486848652362823,1.0340216948805738,0.10659689083695412,0.1072821393609047,0.993612650455773
715,prefill,156,8192,7201,10241,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5740571096539497,4.364776611328125,13.045513862743974,ck_ua,ck,3.234939705580473,3.0335005931556225,1.066404836998994,3.2291276939213276,3.033929653465748,1.0643383541317772
716,prefill,156,8192,8037,10242,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.578376676887274,0.1373356208205223,13.347029453143477,t_2d,triton_2d,0.10970083996653557,0.10759443044662476,1.0195773100072847,0.1136508397758007,0.10947849601507187,1.0381110803728473
717,prefill,156,8192,8037,10242,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.579881926998496,4.37325444072485,13.04913037456572,ck_ua,ck,3.2296893186867237,3.035976365208626,1.063805817363399,3.2376714795827866,3.0358031019568443,1.0664958730346576
718,prefill,157,8192,6911,10243,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.5858770832419395,0.12920470908284187,13.242792198434472,t_2d,triton_2d,0.09782616049051285,0.09654579684138298,1.0132617233584327,0.10223323479294777,0.0994974933564663,1.0274955814884725
719,prefill,157,8192,6911,10243,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.5806350875645876,4.37640929594636,12.969372374936938,ck_ua,ck,3.230644576251507,3.035934306681156,1.064135205146519,3.233257345855236,3.0361752957105637,1.0649112883643792
720,prefill,158,8192,4947,10244,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.614673390984535,0.12602536007761955,13.232382852584124,t_2d,triton_2d,0.10040204972028732,0.09770698845386505,1.0275830962459231,0.10276326909661293,0.0996180810034275,1.0315724621625386
721,prefill,158,8192,4947,10244,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.604920534417033,4.392194282263517,12.949910759925842,ck_ua,ck,3.247849177569151,3.0422827787697315,1.0675697868173017,3.2458879984915257,3.0441648326814175,1.0662655200679205
722,prefill,159,8192,5053,10245,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.6309732124209404,0.14511491172015667,13.334938464686275,t_2d,triton_2d,0.10931504890322685,0.10831713676452637,1.0092128740521444,0.11305391788482666,0.10941360145807266,1.0332711507366747
723,prefill,159,8192,5053,10245,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.6177370231598616,4.40421006642282,13.04968511685729,ck_ua,ck,3.2610951364040375,3.0573495104908943,1.066641260743666,3.263916037976742,3.0539283342659473,1.068759866220393
724,prefill,160,8192,7018,10246,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.6343788728117943,0.13688798062503338,13.434984302148223,t_2d,triton_2d,0.11068534106016159,0.10887457057833672,1.016631711814854,0.11206161230802536,0.10978575795888901,1.0207299598003283
725,prefill,160,8192,7018,10246,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.627263056114316,4.461342515423894,13.165175868198276,ck_ua,ck,3.278683125972748,3.0651918426156044,1.0696502190789356,3.2800479978322983,3.065601699054241,1.0699524334306754
726,prefill,160,8192,8033,10247,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.628297569230199,0.1394463237375021,13.426572969183326,t_2d,triton_2d,0.11282840743660927,0.10930681601166725,1.0322174915841125,0.1105787605047226,0.11081032454967499,0.9979102665217032
727,prefill,160,8192,8033,10247,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.6259550601243973,4.430056409910321,13.150042854249477,ck_ua,ck,3.2782911136746407,3.063153177499771,1.0702341423064161,3.286512643098831,3.063903097063303,1.0726555439200722
728,prefill,161,8192,7082,10248,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.7121983245015144,0.14912551268935204,13.41637740842998,t_2d,triton_2d,0.11356951668858528,0.11106709018349648,1.0225307649723647,0.11232700198888779,0.11269519105553627,0.9967328768583653
729,prefill,161,8192,7082,10248,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.702749451622367,4.514673724770546,13.1535982247442,ck_ua,ck,3.379429318010807,3.1433226354420185,1.0751137283543872,3.3793900348246098,3.1434051506221294,1.0750730093305902
730,prefill,162,8192,5114,10249,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.72283854521811,0.1495452132076025,13.279084768146276,t_2d,triton_2d,0.11448532342910767,0.11190719902515411,1.0230380567685735,0.11331774294376373,0.11232804507017136,1.0088107816082272
731,prefill,162,8192,5114,10249,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.717811405658722,4.545182688161731,12.999058328568935,ck_ua,ck,3.388481307774782,3.1604172475636005,1.0721626425710082,3.38580422103405,3.157547265291214,1.0722893235049593
732,prefill,163,8192,4886,10250,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.7882636301219463,0.14120899140834808,13.090264750644565,t_2d,triton_2d,0.11224772781133652,0.11061161756515503,1.0147914864839378,0.11326543986797333,0.11260565370321274,1.0058592632169212
733,prefill,163,8192,4886,10250,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.717282135039568,4.581364244222641,12.885089358314872,ck_ua,ck,3.3916755579411983,3.1557970121502876,1.0747445240878115,3.3948708325624466,3.1609163992106915,1.074014748827326
734,prefill,164,8192,6855,10251,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.7425705697387457,0.1456117257475853,12.986655486747622,t_2d,triton_2d,0.11723831295967102,0.1140526682138443,1.027931347821287,0.11613722890615463,0.11467400938272476,1.0127598182997717
735,prefill,164,8192,6855,10251,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7395159248262644,4.6109146904200315,12.790046073496342,ck_ua,ck,3.4097592905163765,3.1651494465768337,1.0772822415080883,3.415001481771469,3.170081749558449,1.077259752764147
736,prefill,164,8192,8029,10252,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.740530973300338,0.14525013975799084,13.000488467514515,t_2d,triton_2d,0.11564528569579124,0.11351184919476509,1.018794835219058,0.11551870033144951,0.11426258832216263,1.010993204580184
737,prefill,164,8192,8029,10252,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7389660719782114,4.616088094189763,12.758848071098328,ck_ua,ck,3.4021487087011337,3.1717336736619473,1.0726464005955327,3.411711473017931,3.1727634370326996,1.0753122761048663
738,prefill,165,8192,7233,10253,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.814352909103036,0.1445856411010027,13.172014150768518,t_2d,triton_2d,0.11820195242762566,0.11517735198140144,1.0262603749278123,0.1171036995947361,0.11453717947006226,1.02240774686917
739,prefill,165,8192,7233,10253,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7590201012790203,4.645334603264928,12.94460385106504,ck_ua,ck,3.3999639749526978,3.1766065023839474,1.0703132328165692,3.406716249883175,3.1747510842978954,1.0730656229184592
740,prefill,166,8192,5261,10254,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.756878850981593,0.14640088193118572,13.385278824716806,t_2d,triton_2d,0.11622317135334015,0.11382753029465675,1.0210462359367896,0.11566672474145889,0.11533902958035469,1.002841147201398
741,prefill,166,8192,5261,10254,64,8,64,32,"-1,-1",torch.bfloat16,0.0,False,causal,3.7590100429952145,4.634036961942911,13.127771206200123,ck_ua,ck,3.4109529107809067,3.177824169397354,1.073361120362982,3.4096937999129295,3.1808948144316673,1.0719291264971118
742,prefill,167,8192,4739,10255,64,8,64,32,"127,0",torch.bfloat16,0.0,False,causal,3.7724160123616457,0.1467414665967226,13.59671475365758,t_2d,triton_2d,0.11814748868346214,0.11570295318961143,1.0211276845271586,0.11711953207850456,0.11484425514936447,1.019811848021313
