idx,phase,num_seqs,total_q_tokens,max_seqlen_q,max_seqlen_k,num_q_heads,num_kv_heads,head_size,block_size,window_size,trace_count,ck_ua_ms,ck_pagedkv_ms,ck_splitkv_ms,triton_2d_ms,triton_3d_ms,best
2104,prefill,250,8192,5740,10998,64,8,64,32,"127,0",1,3.6390426103025675,0.6655289325863123,7.717192964628339,0.13891835696995258,15.347553510218859,t_2d
2105,prefill,250,8192,5740,10998,64,8,64,32,"-1,-1",1,3.654506243765354,14.67727874405682,22.415947914123535,5.341920536011457,15.240989346057177,ck_ua
2106,prefill,251,8192,7796,10999,64,8,64,32,"127,0",1,3.5105631686747074,0.7992248516529799,10.446583246812224,0.13224263675510883,15.304687479510903,t_2d
2107,prefill,251,8192,7796,10999,64,8,64,32,"-1,-1",1,3.506600111722946,14.815588435158134,37.58030151948333,5.192305287346244,15.242096409201622,ck_ua
2108,prefill,250,8192,7943,10405,64,8,64,32,"127,0",1,3.3551370725035667,0.8098645601421595,10.576441185548902,0.13819029554724693,14.596616430208087,t_2d
2109,prefill,250,8192,7943,10405,64,8,64,32,"-1,-1",1,3.358530765399337,14.005590556189418,24.181528436020017,5.059556802734733,14.44632364436984,ck_ua
2110,prefill,251,8192,6033,10406,64,8,64,32,"127,0",1,3.2255489844828844,4.286449262872338,8.095877664163709,0.13979021459817886,14.538394007831812,t_2d
2111,prefill,251,8192,6033,10406,64,8,64,32,"-1,-1",1,3.2356468494981527,198.23643704876304,23.257653787732124,4.872139822691679,14.396897237747908,ck_ua
2112,prefill,252,8192,3975,10407,64,8,64,32,"127,0",1,3.1103426590561867,8.024341380223632,5.432570958510041,0.13600238598883152,14.490106934681535,t_2d
2113,prefill,252,8192,3975,10407,64,8,64,32,"-1,-1",1,3.113696724176407,402.480876352638,18.646180676296353,4.68523558229208,14.390794187784195,ck_ua
2114,prefill,253,8192,6025,10408,64,8,64,32,"127,0",1,3.0087315011769533,4.336429201066494,8.141544088721275,0.13062069192528725,14.472176739946008,t_2d
2115,prefill,253,8192,6025,10408,64,8,64,32,"-1,-1",1,2.9953510966151953,199.63817009702325,20.418106159195304,4.561964934691787,14.359086332842708,ck_ua
2116,prefill,253,8192,7940,10409,64,8,64,32,"127,0",1,3.0114120338112116,0.8194660767912865,10.674410639330745,0.12594354338943958,14.471103623509407,t_2d
2117,prefill,253,8192,7940,10409,64,8,64,32,"-1,-1",1,3.01933609880507,14.12319652736187,22.124769957736135,4.586388124153018,14.364223554730415,ck_ua
2118,prefill,254,8192,7796,10410,64,8,64,32,"127,0",1,2.9045364819467068,0.8034706581383944,10.538310511037707,0.12135305441915989,14.437303924933076,t_2d
2119,prefill,254,8192,7796,10410,64,8,64,32,"-1,-1",1,2.8860743157565594,14.149876544252038,36.340601881965995,4.446307942271233,14.340807683765888,ck_ua
2120,prefill,255,8192,5735,10411,64,8,64,32,"127,0",1,2.798528363928199,0.6763173267245293,7.79769835062325,0.11731386184692383,14.419989846646786,t_2d
2121,prefill,255,8192,5735,10411,64,8,64,32,"-1,-1",1,2.8020001016557217,14.088823786005378,19.02915663085878,4.261212190613151,14.333010651171207,ck_ua
2122,prefill,256,8192,4265,10412,64,8,64,32,"127,0",1,2.7219395618885756,0.8470331318676472,5.8825344778597355,0.11446955613791943,14.41101604141295,t_2d
2123,prefill,256,8192,4265,10412,64,8,64,32,"-1,-1",1,2.722122287377715,26.642659725621343,17.01165111735463,4.137055296450853,14.334678091108799,ck_ua
2124,prefill,256,6582,6327,10413,64,8,64,32,"127,0",1,2.6791492477059364,0.975142465904355,8.59944922849536,0.1136773731559515,11.800383171066642,t_2d
2125,prefill,256,6582,6327,10413,64,8,64,32,"-1,-1",1,2.6860458310693502,26.746021071448922,21.725786197930574,4.046653443947434,11.792050814256072,ck_ua
2126,prefill,254,8192,5879,10999,64,8,64,32,"127,0",1,3.1735591124743223,0.9422692935913801,8.23866450227797,0.12167403474450111,15.26192631572485,t_2d
2127,prefill,254,8192,5879,10999,64,8,64,32,"-1,-1",1,3.1684318091720343,28.052676608785987,61.57922367565334,4.704905115067959,15.160437300801277,ck_ua
2128,prefill,254,8192,4121,10999,64,8,64,32,"127,0",1,3.1695259734988213,0.5798927508294582,5.671683279797435,0.12056832201778889,15.263514453545213,t_2d
2129,prefill,254,8192,4121,10999,64,8,64,32,"-1,-1",1,3.171853441745043,14.735604403540492,18.414520611986518,4.7399429604411125,15.115322917699814,ck_ua
2130,prefill,254,8192,6181,10999,64,8,64,32,"127,0",1,3.193430881947279,0.7138068787753582,8.342945808544755,0.12039607390761375,15.23972349241376,t_2d
2131,prefill,254,8192,6181,10999,64,8,64,32,"-1,-1",1,3.1907642260193825,14.884167816489935,20.5856469925493,4.72940132021904,15.12149814516306,ck_ua
2132,prefill,254,8192,7639,10999,64,8,64,32,"127,0",1,3.179269190877676,1.5453433152288198,10.208612494170666,0.12665065005421638,15.232227463275194,t_2d
2133,prefill,254,8192,7639,10999,64,8,64,32,"-1,-1",1,3.174539003521204,53.979021264240146,22.812204714864492,4.726995667442679,15.106443921104074,ck_ua
2134,prefill,254,8192,6481,10999,64,8,64,32,"127,0",1,3.178980713710189,0.7249122951179743,8.739869855344296,0.11968500912189484,15.195107134059072,t_2d
2135,prefill,254,8192,6481,10999,64,8,64,32,"-1,-1",1,3.1813057605177164,14.904933096840978,21.869367314502597,4.736154014244676,15.080447681248188,ck_ua
2136,prefill,254,8192,7339,10999,64,8,64,32,"127,0",1,3.168759122490883,1.0392641182988882,9.872719598934054,0.1228167675435543,15.20545519888401,t_2d
2137,prefill,254,8192,7339,10999,64,8,64,32,"-1,-1",1,3.173360601067543,28.100329218432307,22.543640714138746,4.712156392633915,15.094097843393683,ck_ua
2138,prefill,254,8192,5279,10999,64,8,64,32,"127,0",1,3.166254749521613,0.9113050531595945,7.191412104293704,0.12094741687178612,15.223694872111082,t_2d
2139,prefill,254,8192,5279,10999,64,8,64,32,"-1,-1",1,3.177775861695409,27.977540204301476,20.467384159564972,4.725121101364493,15.082894079387188,ck_ua
2140,prefill,254,8192,4721,10999,64,8,64,32,"127,0",1,3.1679808627814054,0.6102544255554676,6.4976106863468885,0.11958936229348183,15.216863807290792,t_2d
2141,prefill,254,8192,4721,10999,64,8,64,32,"-1,-1",1,3.168987389653921,14.792834175750613,34.50977546162903,4.748605424538255,15.10941288433969,ck_ua
2142,prefill,254,8192,6781,10999,64,8,64,32,"127,0",1,3.1775854527950287,0.7439538836479187,9.734742902219296,0.12256838381290436,15.215294249355793,t_2d
2143,prefill,254,8192,6781,10999,64,8,64,32,"-1,-1",1,3.1680564396083355,14.911739807575941,37.3694967944175,4.719843994826078,15.10247359983623,ck_ua
2144,prefill,254,8192,7039,10999,64,8,64,32,"127,0",1,3.162610623985529,0.7576962932944298,10.088049527257681,0.12193392030894756,15.234111249446869,t_2d
2145,prefill,254,8192,7039,10999,64,8,64,32,"-1,-1",1,3.161161346361041,14.936619624495506,37.67637284472585,4.72651356831193,15.095884911715984,ck_ua
2146,prefill,254,8192,4979,10999,64,8,64,32,"127,0",1,3.1769529450684786,0.6272919476032257,6.856600847095251,0.1205067615956068,15.209356881678104,t_2d
2147,prefill,254,8192,4979,10999,64,8,64,32,"-1,-1",1,3.1651293858885765,14.809268712997437,34.79313584975898,4.713835706934333,15.099919913336635,ck_ua
2148,prefill,254,8192,5021,10999,64,8,64,32,"127,0",1,3.1841233372688293,2.3837930522859097,6.874806014820933,0.1273422036319971,15.21906047128141,t_2d
2149,prefill,254,8192,5021,10999,64,8,64,32,"-1,-1",1,3.1728651374578476,106.2285435386002,20.49519345164299,4.7013025265187025,15.115239936858416,ck_ua
2150,prefill,254,8192,7081,10999,64,8,64,32,"127,0",1,3.166356682777405,2.50440938398242,9.540147706866264,0.12720446102321148,15.222519962117076,t_2d
2151,prefill,254,8192,7081,10999,64,8,64,32,"-1,-1",1,3.174146544188261,106.22969623655081,21.83587569743395,4.6962902415543795,15.097489580512047,ck_ua
2152,prefill,254,8192,6739,10999,64,8,64,32,"127,0",1,3.178748581558466,0.7423968985676765,9.075258206576109,0.12052222155034542,15.218787966296077,t_2d
2153,prefill,254,8192,6739,10999,64,8,64,32,"-1,-1",1,3.1796669587492943,14.892025711014867,22.076278273016214,4.718142561614513,15.110576897859573,ck_ua
2154,prefill,254,8192,4679,10999,64,8,64,32,"127,0",1,3.1691158190369606,0.6134673487395048,6.3710331451147795,0.12046769261360168,15.204377379268408,t_2d
2155,prefill,254,8192,4679,10999,64,8,64,32,"-1,-1",1,3.167201904579997,14.803809579461813,19.01286244392395,4.7147472854703665,15.090590296313167,ck_ua
2156,prefill,254,8192,5321,10999,64,8,64,32,"127,0",1,3.1900822650641203,0.9097225032746792,7.217663852497935,0.12124134227633476,15.219602501019835,t_2d
2157,prefill,254,8192,5321,10999,64,8,64,32,"-1,-1",1,3.1803454272449017,27.952716313302517,20.257515413686633,4.720559623092413,15.093297325074673,ck_ua
2158,prefill,254,8192,7381,10999,64,8,64,32,"127,0",1,3.1821030657738447,1.0404573287814856,9.921506652608514,0.12311120517551899,15.235842065885663,t_2d
2159,prefill,254,8192,7381,10999,64,8,64,32,"-1,-1",1,3.178075421601534,28.136401996016502,22.648172080516815,4.723947215825319,15.113316616043448,ck_ua
2160,prefill,254,8192,6439,10999,64,8,64,32,"127,0",1,3.1942715402692556,0.7216237019747496,8.6795125156641,0.11943960562348366,15.21723004989326,t_2d
2161,prefill,254,8192,6439,10999,64,8,64,32,"-1,-1",1,3.169821295887232,14.904468134045601,21.747820731252432,4.728230275213718,15.08523067459464,ck_ua
2162,prefill,254,8192,4379,10999,64,8,64,32,"127,0",1,3.180356789380312,0.5940787494182587,6.034850841388106,0.12097195722162724,15.219051204621792,t_2d
2163,prefill,254,8192,4379,10999,64,8,64,32,"-1,-1",1,3.185823606327176,14.789218781515956,19.16798623278737,4.72775693051517,15.096788154914975,ck_ua
2164,prefill,254,8192,5621,10999,64,8,64,32,"127,0",1,3.1652457546442747,1.4181476086378098,8.808970684185624,0.12853741645812988,15.210031298920512,t_2d
2165,prefill,254,8192,5621,10999,64,8,64,32,"-1,-1",1,3.1758164055645466,53.93686308525503,115.30919251963496,4.707805952057242,15.117346681654453,ck_ua
2166,prefill,254,8192,7681,10998,64,8,64,32,"127,0",1,3.1690509524196386,0.803535571321845,10.366892162710428,0.12164902873337269,15.206318255513906,t_2d
2167,prefill,254,8192,7681,10998,64,8,64,32,"-1,-1",1,3.180730761960149,14.969066996127367,22.502668062224984,4.719106666743755,15.115698985755444,ck_ua
2168,prefill,254,8192,6138,10999,64,8,64,32,"127,0",1,3.1813732348382473,4.3616426177322865,9.979965258389711,0.12842128053307533,15.22117923013866,t_2d
2169,prefill,254,8192,6138,10999,64,8,64,32,"-1,-1",1,3.173901839181781,211.07594585046172,116.64344095624983,4.6703040599823,15.099423145875335,ck_ua
2170,prefill,254,8192,4078,10999,64,8,64,32,"127,0",1,3.1753629446029663,8.155687619000673,5.593849997967482,0.1274412963539362,15.208620112389326,t_2d
2171,prefill,254,8192,4078,10999,64,8,64,32,"-1,-1",1,3.1761066056787968,429.7323429957032,17.495412845164537,4.677595384418964,15.100801549851894,ck_ua
2172,prefill,254,8192,5922,10999,64,8,64,32,"127,0",1,3.1766442582011223,0.6916153710335493,8.012049784883857,0.1195782795548439,15.219249995425344,t_2d
2173,prefill,254,8192,5922,10999,64,8,64,32,"-1,-1",1,3.172897547483444,14.833335671573877,21.06433534063399,4.726155987009406,15.122831985354424,ck_ua
2174,prefill,254,8192,7898,10999,64,8,64,32,"127,0",1,3.1691848300397396,1.0729131288826466,10.639593796804547,0.12137708254158497,15.22107315249741,t_2d
2175,prefill,254,8192,7898,10999,64,8,64,32,"-1,-1",1,3.162840660661459,28.14872502349317,23.12464746646583,4.712699353694916,15.128772333264351,ck_ua
2176,prefill,254,8192,5838,10999,64,8,64,32,"127,0",1,3.166524786502123,0.9454829152673483,7.9060830641537905,0.12374613434076309,15.225345082581043,t_2d
2177,prefill,254,8192,5838,10999,64,8,64,32,"-1,-1",1,3.1695373822003603,27.99278199672699,20.605547912418842,4.723524302244186,15.136923221871257,ck_ua
2178,prefill,254,8192,4162,10999,64,8,64,32,"127,0",1,3.1627745367586613,0.5749614909291267,5.695599224418402,0.11970154009759426,15.215983660891652,t_2d
2179,prefill,254,8192,4162,10999,64,8,64,32,"-1,-1",1,3.174340631812811,14.740227349102497,18.34886255674064,4.7023320104926825,15.115854423493147,ck_ua
2180,prefill,254,8192,6222,10999,64,8,64,32,"127,0",1,3.1675217673182487,0.7098346017301083,8.42165988869965,0.12271911837160587,15.227368427440524,t_2d
2181,prefill,254,8192,6222,10999,64,8,64,32,"-1,-1",1,3.1778274569660425,14.872031612321734,20.734059996902943,4.724316950887442,15.128384390845895,ck_ua
2182,prefill,254,8192,7598,10999,64,8,64,32,"127,0",1,3.176054684445262,1.545266667380929,10.240432433784008,0.12788744643330574,15.233311802148819,t_2d
2183,prefill,254,8192,7598,10999,64,8,64,32,"-1,-1",1,3.184317797422409,54.08270163461566,22.368221497163177,4.709630506113172,15.131529001519084,ck_ua
2184,prefill,254,8192,5538,10999,64,8,64,32,"127,0",1,3.1703494489192963,1.4138598460704088,7.5218625366687775,0.12710774317383766,15.228705573827028,t_2d
2185,prefill,254,8192,5538,10999,64,8,64,32,"-1,-1",1,3.180631110444665,53.84611990302801,20.100918458774686,4.719656240195036,15.117385238409042,ck_ua
2186,prefill,254,8192,4462,10999,64,8,64,32,"127,0",1,3.177705639973283,0.595271959900856,6.094303773716092,0.12112464755773544,15.2233743108809,t_2d
2187,prefill,254,8192,4462,10999,64,8,64,32,"-1,-1",1,3.172259358689189,14.778473041951656,19.08425036817789,4.718932136893272,15.12298067100346,ck_ua
2188,prefill,254,8192,6522,10999,64,8,64,32,"127,0",1,3.1775323674082756,0.7226906716823578,9.378112154081464,0.12098392471671104,15.229497523978353,t_2d
2189,prefill,254,8192,6522,10999,64,8,64,32,"-1,-1",1,3.1841213814914227,14.889604831114411,37.12849849835038,4.6982791274785995,15.114251710474491,ck_ua
2190,prefill,254,8192,7298,10999,64,8,64,32,"127,0",1,3.191424021497369,1.0413238778710365,9.823969146236777,0.12204903177917004,15.211663721129298,t_2d
2191,prefill,254,8192,7298,10999,64,8,64,32,"-1,-1",1,3.181575983762741,28.125283075496554,22.62525036931038,4.705616272985935,15.103334467858076,ck_ua
2192,prefill,254,8192,5238,10999,64,8,64,32,"127,0",1,3.1843492295593023,0.6403366103768349,7.153906859457493,0.12099645100533962,15.22628627717495,t_2d
2193,prefill,254,8192,5238,10999,64,8,64,32,"-1,-1",1,3.1789294444024563,14.818800101056695,35.03405652008951,4.726851545274258,15.099094854667783,ck_ua
2194,prefill,254,8192,4762,10999,64,8,64,32,"127,0",1,3.1792369205504656,0.8746398147195578,6.501648481935263,0.1205978449434042,15.21835713647306,t_2d
2195,prefill,254,8192,4762,10999,64,8,64,32,"-1,-1",1,3.173167072236538,27.91220131330192,19.698218069970608,4.711957322433591,15.095672477036715,ck_ua
2196,prefill,254,8192,6822,10999,64,8,64,32,"127,0",1,3.1758186873048544,1.0064176749438047,9.185484610497952,0.12238258495926857,15.212508058175445,t_2d
2197,prefill,254,8192,6822,10999,64,8,64,32,"-1,-1",1,3.16618992947042,28.04128024727106,21.266911178827286,4.726699786260724,15.090167941525578,ck_ua
2198,prefill,254,8192,6998,10999,64,8,64,32,"127,0",1,3.1778016593307257,0.7579188793897629,9.413657896220684,0.12089279480278492,15.218749456107616,t_2d
2199,prefill,254,8192,6998,10999,64,8,64,32,"-1,-1",1,3.1848303508013487,14.930643700063229,22.18334898352623,4.745433758944273,15.114176413044333,ck_ua
2200,prefill,254,8192,4938,10999,64,8,64,32,"127,0",1,3.188878996297717,0.6290479097515345,6.740662129595876,0.11998140253126621,15.223552100360394,t_2d
2201,prefill,254,8192,4938,10999,64,8,64,32,"-1,-1",1,3.1783484388142824,14.818363916128874,19.232402043417096,4.7428106889128685,15.11418535374105,ck_ua
2202,prefill,254,8192,5062,10999,64,8,64,32,"127,0",1,3.1819879077374935,2.3752011824399233,6.885282602161169,0.12699351646006107,15.235823672264814,t_2d
2203,prefill,254,8192,5062,10999,64,8,64,32,"-1,-1",1,3.1861703377217054,106.52937460690737,19.573743687942624,4.696859093382955,15.111127449199557,ck_ua
2204,prefill,254,8192,7122,10999,64,8,64,32,"127,0",1,3.1845573335886,2.514895563945174,9.597446722909808,0.12795408256351948,15.211543021723628,t_2d
2205,prefill,254,8192,7122,10999,64,8,64,32,"-1,-1",1,3.1726947519928217,106.59209000878036,21.973616583272815,4.719085386022925,15.121942153200507,ck_ua
2206,prefill,254,8192,6698,10999,64,8,64,32,"127,0",1,3.177736373618245,0.7417246699333191,9.062563721090555,0.12230291031301022,15.228349855169654,t_2d
2207,prefill,254,8192,6698,10999,64,8,64,32,"-1,-1",1,3.1785405706614256,14.911196334287524,21.4027545414865,4.725537681952119,15.113997971639037,ck_ua
2208,prefill,254,8192,4638,10999,64,8,64,32,"127,0",1,3.1784113962203264,0.6177406292408705,6.372037949040532,0.1207275316119194,15.225191367790103,t_2d
2209,prefill,254,8192,4638,10999,64,8,64,32,"-1,-1",1,3.182536642998457,14.809203753247857,19.162846030667424,4.7449172008782625,15.124096255749464,ck_ua
2210,prefill,254,8192,5362,10999,64,8,64,32,"127,0",1,3.185978392139077,0.9095935150980949,7.632691040635109,0.12262938544154167,15.22614131681621,t_2d
2211,prefill,254,8192,5362,10999,64,8,64,32,"-1,-1",1,3.1715359073132277,27.984367916360497,60.94062370248139,4.701245063915849,15.092541370540857,ck_ua
2212,prefill,254,8192,7422,10999,64,8,64,32,"127,0",1,3.1927592121064663,1.0373401921242476,10.639183269813657,0.12247818522155285,15.221175458282232,t_2d
2213,prefill,254,8192,7422,10999,64,8,64,32,"-1,-1",1,3.1779270619153976,28.06431893259287,63.8369838707149,4.721370665356517,15.093127638101578,ck_ua
2214,prefill,254,8192,6398,10999,64,8,64,32,"127,0",1,3.1754272524267435,0.9752585552632809,9.420321695506573,0.12239105999469757,15.220726141706109,t_2d
2215,prefill,254,8192,6398,10999,64,8,64,32,"-1,-1",1,3.179620672017336,27.9848319478333,62.59061577729881,4.726426862180233,15.107997134327888,ck_ua
2216,prefill,254,8192,4338,10999,64,8,64,32,"127,0",1,3.170387540012598,0.8404715918004513,6.374935107305646,0.12194784358143806,15.209296997636557,t_2d
2217,prefill,254,8192,4338,10999,64,8,64,32,"-1,-1",1,3.18289608694613,27.859409479424357,59.7782947588712,4.718227777630091,15.06573804654181,ck_ua
2218,prefill,254,8192,5662,10999,64,8,64,32,"127,0",1,3.175822738558054,0.6761150900274515,7.697070762515068,0.12063989415764809,15.19452934153378,t_2d
2219,prefill,254,8192,5662,10999,64,8,64,32,"-1,-1",1,3.16415848210454,14.859034912660718,20.210966607555747,4.733154084533453,15.091925859451294,ck_ua
2220,prefill,254,8192,7722,10998,64,8,64,32,"127,0",1,3.1872026156634092,0.806552404537797,10.380710801109672,0.12196642346680164,15.208101877942681,t_2d
2221,prefill,254,8192,7722,10998,64,8,64,32,"-1,-1",1,3.1808093190193176,15.000644093379378,22.09112080745399,4.733973788097501,15.113048953935504,ck_ua
2222,prefill,254,8192,6097,10999,64,8,64,32,"127,0",1,3.1751411966979504,4.348664870485663,8.24737949296832,0.12688636779785156,15.222573326900601,t_2d
2223,prefill,254,8192,6097,10999,64,8,64,32,"-1,-1",1,3.1918891705572605,211.1767280381173,20.801397319883108,4.698205087333918,15.108352992683649,ck_ua
2224,prefill,254,8192,4037,10999,64,8,64,32,"127,0",1,3.1683141831308603,8.11307211406529,5.5454489309340715,0.12793499045073986,15.219115186482668,t_2d
2225,prefill,254,8192,4037,10999,64,8,64,32,"-1,-1",1,3.1688285060226917,428.8338726386428,18.2438210118562,4.683017730712891,15.098478784784675,ck_ua
2226,prefill,254,8192,5963,10999,64,8,64,32,"127,0",1,3.160262294113636,0.6960674189031124,8.075083326548338,0.11960477568209171,15.207957057282329,t_2d
2227,prefill,254,8192,5963,10999,64,8,64,32,"-1,-1",1,3.183507267385721,14.824418956413865,20.678598806262016,4.7049361281096935,15.09596980176866,ck_ua
2228,prefill,254,8192,7857,10999,64,8,64,32,"127,0",1,3.1852613668888807,1.075970521196723,10.543725453317165,0.12115170247852802,15.22076795808971,t_2d
2229,prefill,254,8192,7857,10999,64,8,64,32,"-1,-1",1,3.1649339012801647,28.087648143991828,24.353875312954187,4.707431420683861,15.092334151268005,ck_ua
2230,prefill,254,8192,5797,10999,64,8,64,32,"127,0",1,3.1741708982735872,0.9438460692763329,7.8214711509644985,0.12267297133803368,15.229413099586964,t_2d
2231,prefill,254,8192,5797,10999,64,8,64,32,"-1,-1",1,3.1753933057188988,27.977877156808972,20.54373943246901,4.698751587420702,15.090923383831978,ck_ua
2232,prefill,254,8192,4203,10999,64,8,64,32,"127,0",1,3.1737227458506823,0.5762487649917603,5.764094879850745,0.12004501186311245,15.212150104343891,t_2d
2233,prefill,254,8192,4203,10999,64,8,64,32,"-1,-1",1,3.1695463694632053,14.747217949479818,18.458264181390405,4.715975373983383,15.097026620060205,ck_ua
2234,prefill,254,8192,6263,10999,64,8,64,32,"127,0",1,3.1739435624331236,0.7122880779206753,8.482305286452174,0.1201867125928402,15.212213573977351,t_2d
2235,prefill,254,8192,6263,10999,64,8,64,32,"-1,-1",1,3.1850124709308147,14.859324740245938,36.151489010080695,4.732391377910972,15.09562130086124,ck_ua
2236,prefill,254,8192,7557,10999,64,8,64,32,"127,0",1,3.1745754182338715,1.5448971185833216,10.1868090685457,0.12625339441001415,15.20576965995133,t_2d
2237,prefill,254,8192,7557,10999,64,8,64,32,"-1,-1",1,3.178856009617448,53.99634754285216,22.1329215914011,4.70938622020185,15.115378284826875,ck_ua
2238,prefill,254,8192,5497,10999,64,8,64,32,"127,0",1,3.1778208911418915,0.6581726484000683,8.039544802159071,0.12186025269329548,15.219656145200133,t_2d
2239,prefill,254,8192,5497,10999,64,8,64,32,"-1,-1",1,3.182196617126465,14.83426671475172,35.91755679808557,4.719442036002874,15.106830652803183,ck_ua
2240,prefill,254,8192,4503,10999,64,8,64,32,"127,0",1,3.184517053887248,1.3472103048115969,6.15505650639534,0.1270611770451069,15.231006825342774,t_2d
2241,prefill,254,8192,4503,10999,64,8,64,32,"-1,-1",1,3.175653610378504,53.9219431579113,19.69336294569075,4.716544551774859,15.126461395993829,ck_ua
2242,prefill,254,8192,6563,10999,64,8,64,32,"127,0",1,3.17980432882905,1.4803817495703697,8.86819208972156,0.12650429271161556,15.232251631096005,t_2d
2243,prefill,254,8192,6563,10999,64,8,64,32,"-1,-1",1,3.1849652528762817,54.024499421939254,21.30448785610497,4.704955872148275,15.13945902697742,ck_ua
2244,prefill,254,8192,7257,10999,64,8,64,32,"127,0",1,3.182891057804227,0.7815792225301266,9.812153736129403,0.12086019851267338,15.219784947112203,t_2d
2245,prefill,254,8192,7257,10999,64,8,64,32,"-1,-1",1,3.176788752898574,14.940191293135285,22.726777335628867,4.723925702273846,15.121643804013729,ck_ua
2246,prefill,254,8192,5197,10999,64,8,64,32,"127,0",1,3.184855543076992,0.6493881810456514,7.0796670857816935,0.12006000615656376,15.234566340222955,t_2d
2247,prefill,254,8192,5197,10999,64,8,64,32,"-1,-1",1,3.1784072052687407,14.830490434542298,19.52068777754903,4.731086129322648,15.11163841933012,ck_ua
2248,prefill,254,8192,4803,10999,64,8,64,32,"127,0",1,3.1876853201538324,0.8759474847465754,6.555928243324161,0.12108455412089825,15.225182985886931,t_2d
2249,prefill,254,8192,4803,10999,64,8,64,32,"-1,-1",1,3.1814598944038153,27.924884855747223,19.402742944657803,4.708438087254763,15.111596323549747,ck_ua
2250,prefill,254,8192,6863,10999,64,8,64,32,"127,0",1,3.1920003704726696,1.0098941624164581,9.258455643430352,0.1225717831403017,15.240170201286674,t_2d
2251,prefill,254,8192,6863,10999,64,8,64,32,"-1,-1",1,3.1845315359532833,28.0755752697587,21.793199982494116,4.723988706246018,15.117320884019136,ck_ua
2252,prefill,254,8192,6957,10999,64,8,64,32,"127,0",1,3.1809650361537933,0.7566496264189482,9.355539502575994,0.12025278992950916,15.229724161326885,t_2d
2253,prefill,254,8192,6957,10999,64,8,64,32,"-1,-1",1,3.173124138265848,14.938143268227577,22.25762363523245,4.727705800905824,15.105719584971666,ck_ua
2254,prefill,254,8192,7163,10999,64,8,64,32,"127,0",1,3.1931495759636164,2.510398020967841,11.19635752402246,0.12745624408125877,15.222255699336529,t_2d
2255,prefill,254,8192,7163,10999,64,8,64,32,"-1,-1",1,3.1762142665684223,106.18407521396875,117.20185186713934,4.703657608479261,15.104831429198384,ck_ua
2256,prefill,254,8192,6657,10999,64,8,64,32,"127,0",1,3.1769943423569202,0.7424099836498499,8.994247112423182,0.12047458440065384,15.205735201016068,t_2d
2257,prefill,254,8192,6657,10999,64,8,64,32,"-1,-1",1,3.1623169779777527,14.910245826467872,21.33716121315956,4.72856150008738,15.10381423868239,ck_ua
2258,prefill,254,8192,4597,10999,64,8,64,32,"127,0",1,3.1731449998915195,1.3469208031892776,7.5889598578214645,0.12807119637727737,15.211539948359132,t_2d
2259,prefill,254,8192,4597,10999,64,8,64,32,"-1,-1",1,3.1646490562707186,53.85565934702754,113.97079601883888,4.701884323731065,15.123331779614091,ck_ua
2260,prefill,254,8192,5403,10999,64,8,64,32,"127,0",1,3.1646880321204662,0.658154021948576,7.368621416389942,0.12024175375699997,15.208107419312,t_2d
2261,prefill,254,8192,5403,10999,64,8,64,32,"-1,-1",1,3.1729386188089848,14.824303518980742,20.613068202510476,4.723825678229332,15.127411391586065,ck_ua
2262,prefill,254,8192,7463,10999,64,8,64,32,"127,0",1,3.161838697269559,0.7929860148578882,10.034725069999695,0.12052319943904877,15.22399908863008,t_2d
2263,prefill,254,8192,7463,10999,64,8,64,32,"-1,-1",1,3.169991634786129,14.941745391115546,22.817939333617687,4.731071228161454,15.107058314606547,ck_ua
2264,prefill,254,8192,6357,10999,64,8,64,32,"127,0",1,3.153275651857257,0.9776333812624216,8.58500013127923,0.1210629940032959,15.203196788206697,t_2d
2265,prefill,254,8192,6357,10999,64,8,64,32,"-1,-1",1,3.1725043896585703,28.02086090669036,21.253791404888034,4.7116796020418406,15.117871155962348,ck_ua
2266,prefill,254,8192,4297,10999,64,8,64,32,"127,0",1,3.1707823276519775,0.8443648461252451,5.906170513480902,0.12195487506687641,15.217053284868598,t_2d
2267,prefill,254,8192,4297,10999,64,8,64,32,"-1,-1",1,3.1830339692533016,27.907492453232408,18.931931257247925,4.724285798147321,15.119989309459925,ck_ua
2268,prefill,254,8192,5703,10999,64,8,64,32,"127,0",1,3.187823249027133,0.6782942451536655,7.730338489636779,0.1217070035636425,15.22609950043261,t_2d
2269,prefill,254,8192,5703,10999,64,8,64,32,"-1,-1",1,3.1840555369853973,14.881510753184557,20.318112149834633,4.719620198011398,15.102704335004091,ck_ua
2270,prefill,254,8192,7763,10999,64,8,64,32,"127,0",1,3.179430402815342,0.8078902028501034,10.430506942793727,0.12127934023737907,15.22432565689087,t_2d
2271,prefill,254,8192,7763,10999,64,8,64,32,"-1,-1",1,3.1786642502993345,14.987195236608386,23.146787844598293,4.733324516564608,15.10328664444387,ck_ua
2272,prefill,254,8192,6057,10999,64,8,64,32,"127,0",1,3.188524255529046,4.325556103140116,8.199879946187139,0.12698504142463207,15.21267481148243,t_2d
2273,prefill,254,8192,6057,10999,64,8,64,32,"-1,-1",1,3.173720696941018,211.00170104764402,20.592482015490532,4.730656370520592,15.087595395743847,ck_ua
2274,prefill,254,8192,3997,10999,64,8,64,32,"127,0",1,3.176303533837199,8.192886644974351,5.497625656425953,0.12773768976330757,15.222868556156754,t_2d
